ID;APLICA;Estado;Subaplicación;Funcionalidades;Severidad;Prioridad;Título;Descripción;Descripción PC1;Verificado PC1;Descripción PC2;Verificado PC2;Descripción PC3;Verificado PC3;Descripción P1;Entrada Manual P1;SCT TEST P1;SCT ANTE P1;Resultado Esperado P1;RESULTADO CP;Salida Obtenida P1;Descripción P2;Entrada Manual P2;SCT TEST P2;SCT ANTE P2;Resultado Esperado P2;Salida Obtenida P2;Descripción P3;Entrada Manual P3;SCT TEST P3;SCT ANTE P3;Resultado Esperado P3;Salida Obtenida P3;Comentarios;Dependencias CPs;Items
CPSCM319;;Definición;BASELINER;NAT:SGP.SCANNER;Normal;900;Generación de Planes de Prueba por funcionalidades individuales.;"Desde el WorkBench realizar una distribución (uno cada vez) de paquetes de forma individual que incluya código etiquetado para cada una de las funcionalidades creadas, una en cada paquete. Seleccionar la opción de ""Crear Plan de Pruebas"" y verificar que se crea el plan de pruebas con los casos de prueba correspondientes a la funcionalidad etiquetada en el paquete, los ítems relacionados correctamente y que el orden de ejecución propuesto en función de la severidad, prioridad y dependencias  de otros CPs es correcto.";"Usuario con Perfil de acceso CAM:SCM en el WorkBench.
Usuario con Perfil de acceso al SGP SCM.
Paquetes varios etiquetados con funcionalidades en WorkBench.
Al menos un Caso de Prueba para cada funcionalidad en el SGP SCM, con CPs dependientes, diferentes prioridades, diferentes severidades.
Al menos un Caso de Prueba de varias funcionalidades.";;;;;;"Acceder en el workbench a la aplicación SCM, seleccionar un paquete, y sólo uno, a distribuir a ANTE, botón derecho opción ""Crear Plan de Pruebas"".
Repetir la prueba para todas las funcionalides después de comprobar los resultados obtenidos.";;;;El sistema deberá ejecutar la opción correctamente y crear el plan de pruebas correspondiente para cada una de las funcionalidades de los paquetes que se vayan distribuyendo indicando el ID del Plan Creado.;;;Acceder al SGP SCM, menú Tópicos, categoría Plan de Pruebas;;"Paquetes tipo:
SCM.N-nnnnnn_Etiqueta_*:*

dónde *:* corresponde a las diferentes funcionalidades definidas.
Ej: 
SCM.N-000007_Etiqueta_NAT:BIZTALK";;Comprobar que en la pantalla de visualización de todos los Planes de Prueba disponibles en el sistema aparece el Plan de Pruebas indicado en la creación.;;Acceder al detalle del Plan de Pruebas haciendo doble click en el que corresponda cada vez.;;;;"Accederemos al detalle del Plan de Pruebas y comprobaremos:
* CPs incluidos en el PP se corresponden con la funcionalidad afectada.
* Lista de ítems relacionados es correcta.
* Se han incluido los CPs dependientes si los hubiera.
* El orden de ejecución propuesto es el adecuado en función de la severidad, prioridad y dependencias con otros CPs.
Severidad de mayor a menor, prioridad de mayor a menor y las dependencias antes.";;;;
CPSCM320;;Definición;BASELINER;NAT:SGP.SCANNER;Normal;900;Generación de Planes de Prueba combinación de funcionalidades.;"Desde el WorkBench realizar una distribución combinando los paquetes (2-3) individuales etiquetados con las funcionalidades. Seleccionar la opción de ""Crear Plan de Pruebas"" y verificar que se crea el plan de pruebas con los casos de prueba correspondientes a las funcionalidades etiquetadas en los paquetes distribuidos, los ítems relacionados de forma correcta y que el orden de ejecución propuesto de los CP en función de la severidad, prioridad y dependencias de otros CPs es correcto.";"Usuario con Perfil de acceso CAM:SCM en el WorkBench.
Usuario con Perfil de acceso al SGP SCM.
Paquetes varios etiquetados con funcionalidades en WorkBench.
Al menos un Caso de Prueba para cada funcionalidad en el SGP SCM, con CPs dependientes, diferentes prioridades, diferentes severidades.
Al menos un Caso de Prueba de varias funcionalidades.
";;;;;;"Acceder en el workbench a la aplicación SCM, seleccionar varios paquetes individuales (2-3), a distribuir a ANTE, botón derecho opción ""Crear Plan de Pruebas"".
Repetir la prueba para todas las combinaciones que se realicen después de comprobar los resultados obtenidos. No es necesario probar todas las combinaciones posibles, con 5-6 sería suficiente.";;;;El sistema deberá ejecutar la opción correctamente y crear el plan de pruebas correspondiente para las funcionalidades de los paquetes que se vayan distribuyendo indicando el ID del Plan Creado.;;;Acceder al SGP SCM, menú Tópicos, categoría Plan de Pruebas;;"Agrupar y distribuir Paquetes tipo:
SCM.N-nnnnnn_Etiqueta_*:*

dónde *:* corresponde a las diferentes funcionalidades definidas.
Ej: 
SCM.N-000007_Etiqueta_NAT:BIZTALK
SCM.N-000026_Etiqueta_NAT:NET.ISS
SCM.N-000040_Etiqueta_TIP:SEGURIDAD";;Comprobar que en la pantalla de visualización de todos los Planes de Prueba disponibles en el sistema aparece el Plan de Pruebas indicado en la creación.;;Acceder al detalle del Plan de Pruebas haciendo doble click en el que corresponda cada vez.;;;;"Accederemos al detalle del Plan de Pruebas y comprobaremos:
* CPs incluidos en el PP se corresponden con las funcionalidades afectadas.
* Lista de ítems relacionados es correcta.
* Se han incluido los CPs dependientes si los hubiera.
* El orden de ejecución propuesto es el adecuado en función de la severidad, prioridad y dependencias con otros CPs.
Severidad de mayor a menor, prioridad de mayor a menor y las dependencias antes.
";;;;
CPSCM321;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;Visualización de Planes de Prueba. Modificación orden de ejecución propuesto y CPs incluidos.;Acceder a la especificación de un Plan de Pruebas creado con anterioridad y modificar el orden de ejecución propuesto así como incluir nuevos CPs en el plan y eliminar CPs incluidos automaticamente.;"Usuario con Perfil de acceso al SGP SCM.
Plan de Pruebas creado con anterioridad.";;;;;;Acceder al detalle de un Plan de Pruebas creado a través del menú Tópicos opción Plan de Pruebas y haciendo doble click sobre un plan de pruebas existente.;;;;"Una vez en el detalle comprobar que nos permite modificar el orden de ejecución y añadir/eliminar CPs.
Realizadas las modificaciones el PP se debe guardar correctamente en el sistema.";;;;;;;;;;;;;;;;;
CPSCM322;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;PP cambio de estado Revisión-Disponible;"Acceder a un Plan de Pruebas en estado ""Revisión"" y modificar su estado a ""Disponible"", guardar el PP y comprobar en el listado de Plan de Pruebas que se muestra el nuevo estado.";"Usuario con Perfil de acceso al SGP SCM.
Plan de Pruebas en estado ""Revisión"".";;;;;;"Editar un Plan de Pruebas en estado ""Revisión"" y modificar el estado a ""Disponible"".
Guardar el Plan de Pruebas.";;;;Se permite la transición de estado y el nuevo estado para el PP modificado se debe reflejar en la pantalla de visualización de Casos de Prueba disponibles en el sistema.;;;;;;;;;;;;;;;;;
CPSCM323;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;PP cambio de estado Disponible-Planificado;"Acceder a un Plan de Pruebas en estado ""Disponible"" y modificar su estado a ""Planificado"", guardar el PP y comprobar en el listado de Plan de Pruebas que se muestra el nuevo estado.";"Usuario con Perfil de acceso al SGP SCM.
Plan de Pruebas en estado ""Disponible"".";;;;;;"Editar un Plan de Pruebas en estado ""Disponible"" y modificar el estado a ""Planificado"".
Guardar el Plan de Pruebas.";;;;Se permite la transición de estado y el nuevo estado para el PP modificado se debe reflejar en la pantalla de visualización de Casos de Prueba disponibles en el sistema.;;;;;;;;;;;;;;;;;
CPSCM324;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;PP cambio de estado Planificado-En Curso;"Acceder a un Plan de Pruebas en estado ""Planificado"" y modificar su estado a ""En Curso"", guardar el PP y comprobar en el listado de Plan de Pruebas que se muestra el nuevo estado.";"Usuario con Perfil de acceso al SGP SCM.
Plan de Pruebas en estado ""Planificado"".";;;;;;"Editar un Plan de Pruebas en estado ""Planificado"" y modificar el estado a ""En Curso"".
Guardar el Plan de Pruebas.";;;;Se permite la transición de estado y el nuevo estado para el PP modificado se debe reflejar en la pantalla de visualización de Casos de Prueba disponibles en el sistema.;;;;;;;;;;;;;;;;;
CPSCM325;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;PP cambio de estado En Curso-Bloqueado;"Acceder a un Plan de Pruebas en estado ""En Curso"" y modificar su estado a ""Bloqueado"", guardar el PP y comprobar en el listado de Plan de Pruebas que se muestra el nuevo estado.";"Usuario con Perfil de acceso al SGP SCM.
Plan de Pruebas en estado ""En Curso"".";;;;;;"Editar un Plan de Pruebas en estado ""En Curso"" y modificar el estado a ""Bloqueado"".
Guardar el Plan de Pruebas.";;;;Se permite la transición de estado y el nuevo estado para el PP modificado se debe reflejar en la pantalla de visualización de Casos de Prueba disponibles en el sistema.;;;;;;;;;;;;;;;;;
CPSCM326;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;PP cambio de estado En Curso-Finalizado;"Acceder a un Plan de Pruebas en estado ""En Curso"" y modificar su estado a ""Finalizado"", guardar el PP y comprobar en el listado de Plan de Pruebas que se muestra el nuevo estado.";"Usuario con Perfil de acceso al SGP SCM.
Plan de Pruebas en estado ""En Curso"".";;;;;;"Editar un Plan de Pruebas en estado ""En Curso"" y modificar el estado a ""Finalizado"".
Guardar el Plan de Pruebas.";;;;Se permite la transición de estado y el nuevo estado para el PP modificado se debe reflejar en la pantalla de visualización de Casos de Prueba disponibles en el sistema.;;;;;;;;;;;;;;;;;
CPSCM327;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;PP cambio de estado Bloqueado-En Curso;"Acceder a un Plan de Pruebas en estado ""Bloqueado"" y modificar su estado a ""En Curso"", guardar el PP y comprobar en el listado de Plan de Pruebas que se muestra el nuevo estado.";"Usuario con Perfil de acceso al SGP SCM.
Plan de Pruebas en estado ""Bloqueado"".";;;;;;"Editar un Plan de Pruebas en estado ""Bloqueado"" y modificar el estado a ""En Curso"".
Guardar el Plan de Pruebas.";;;;Se permite la transición de estado y el nuevo estado para el PP modificado se debe reflejar en la pantalla de visualización de Casos de Prueba disponibles en el sistema.;;;;;;;;;;;;;;;;;
CPSCM328;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;Ejecución de CP (ECP) incluido en un Plan de Pruebas.;"Acceder a un Plan de Pruebas en estado ""En Curso"" y seleccionar un CP para su ejecución comprobando que se muestra el detalle de la ejecución y que se pueden registrar los resultados obtenidos de su ejecución.";"Usuario con Perfil de acceso al SGP SCM.
Plan de Pruebas en estado ""En Curso"".";;;;;;Acceder al detalle de un Plan de Pruebas y seleccionar un CP incluido en el plan para ejecutar.;;;;El sistema mostrará el detalle de especificación del CP junto con los campos necesarios para registrar los resultados de ejecución.;;;Cumplimentar los campos que se estimen necesarios y guardar la ejecución. Comprobar que los valores almacenados se guardan correctamente.;;;;;;;;;;;;;;
CPSCM329;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;ECP cambio de estado No Iniciado-En Curso;"Acceder a la ejecución de un CP incluido en un Plan de Pruebas en estado ""No Iniciado"" y modificar su estado a ""En Curso"". Comprobar que se puede realizar la transición y que el nuevo estado se guarda correctamente junto con el resto de valores de la ECP.";"Usuario con Perfil de acceso al SGP SCM.
ECP en estado ""No Iniciado"".";;;;;;"Acceder al detalle de un CP en ejecución dentro del plan en estado ""No Iniciado"" y modificar el estado a ""En Curso"".";;;;El sistema mostrará el detalle de la ECP, comprobar que se puede realizar la transición de cambio de estado y que se almacena correctamente en el sistema.;;;;;;;;;;;;;;;;;
CPSCM330;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;ECP cambio de estado En Curso-Bloqueado;"Acceder a la ejecución de un CP incluido en un Plan de Pruebas en estado ""En Curso"" y modificar su estado a ""Bloqueado"". Comprobar que se puede realizar la transición y que el nuevo estado se guarda correctamente junto con el resto de valores de la ECP.";"Usuario con Perfil de acceso al SGP SCM.
ECP en estado ""En Curso"".";;;;;;"Acceder al detalle de un CP en ejecución dentro del plan en estado ""En Curso"" y modificar el estado a ""Bloqueado"".";;;;El sistema mostrará el detalle de la ECP, comprobar que se puede realizar la transición de cambio de estado y que se almacena correctamente en el sistema.;;;;;;;;;;;;;;;;;
CPSCM331;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;ECP cambio de estado En Curso-Terminado.;"Acceder a la ejecución de un CP incluido en un Plan de Pruebas en estado ""En Curso"" y modificar su estado a ""Terminado"". Comprobar que se puede realizar la transición y que el nuevo estado se guarda correctamente junto con el resto de valores de la ECP.";"Usuario con Perfil de acceso al SGP SCM.
ECP en estado ""En Curso"".";;;;;;"Acceder al detalle de un CP en ejecución dentro del plan en estado ""En Curso"" y modificar el estado a ""Terminado"".";;;;El sistema mostrará el detalle de la ECP, comprobar que se puede realizar la transición de cambio de estado y que se almacena correctamente en el sistema.;;;;;;;;;;;;;;;;;
CPSCM332;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;ECP cambio de estado Bloqueado-En Curso;"Acceder a la ejecución de un CP incluido en un Plan de Pruebas en estado ""Bloqueado"" y modificar su estado a ""En Curso"". Comprobar que se puede realizar la transición y que el nuevo estado se guarda correctamente junto con el resto de valores de la ECP.";"Usuario con Perfil de acceso al SGP SCM.
ECP en estado ""Bloqueado"".";;;;;;"Acceder al detalle de un CP en ejecución dentro del plan en estado ""Bloqueado"" y modificar el estado a ""En Curso"".";;;;El sistema mostrará el detalle de la ECP, comprobar que se puede realizar la transición de cambio de estado y que se almacena correctamente en el sistema.;;;;;;;;;;;;;;;;;
CPSCM333;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;Nueva ECP asociada a un Plan de Pruebas;Crear una nueva ECP y asociarla a un Plan de Pruebas existente.;"Usuario con Perfil de acceso al SGP SCM.
Plan de Pruebas existente.";;;;;;Acceder al menú de Tópicos y crear una ECP asociada a un Plan de Pruebas existente.;;;;La nueva ECP aparecerá en la pantalla de visualización general de ECP;;;Acceder al Plan de Pruebas asociado a través del menú Tópicos, Plan de Pruebas, seleccionar el plan y hacer doble click.;;;;El sistema mostrará el detallde del Plan de Pruebas y la nueva ECP asociada debe aparecer entre las ECP del Plan.;;;;;;;;;;
CPSCM334;;Definición;BASELINER;NAT:SGP.SCANNER;Grave;900;UDP scanner;Lanzar la UDP de escanner contra paquetes de cambio que incluyan código fuente con etiquetas y comprobar que se crean los Planes de Prueba correspondientes verificando que incluyen los CP correspondientes a la funcionalidad etiquetada.;"Usuario con Perfil de acceso CAM:SCM en el WorkBench.
Usuario con Perfil de acceso al SGP SCM.
Paquetes varios etiquetados con funcionalidades en WorkBench.
Al menos un Caso de Prueba para cada funcionalidad en el SGP SCM, con CPs dependientes, diferentes prioridades, diferentes severidades.
Al menos un Caso de Prueba de varias funcionalidades.";;;;;;"Lanzar la UDP  de scanner contra los paquetes de cambio etiquetados.
Repetir la prueba con varias combinaciones de paquetes, individual y combinada.";;;;Comprobar que se generan los PP correspondientes y que incluyen los CP afectados por la funcionalidad identificada.;;;;;;;;;;;;;;;;;
CPSCM335;;Definición;BASELINER;NAT:SGP.SCANNER;Mayor;900;Escaner de dependencias para parsers;Verificar que los ítems están cargados correctamente en el grafo y relacionados con la Naturaleza correspondiente.;"Usuario con Perfil de acceso CAM:SCM en el WorkBench.
Usuario con Perfil de acceso al SGP SCM.
Paquetes varios etiquetados con funcionalidades en WorkBench.
Al menos un Caso de Prueba para cada funcionalidad en el SGP SCM, con CPs dependientes, diferentes prioridades, diferentes severidades.
Al menos un Caso de Prueba de varias funcionalidades.";;;;;;Acceder al grafo de ítems.;;;;"Verificar que los ítems aparecen en el grafo correctamente y relacionados con la Naturaleza pertinente.
* Verificar que se han creado relaciones entre Perls(use).
* PL/SQL.
* Java, verificar que se hayan creado relaciones entre módulos y clases.
* JSP, verificar que se hayan creado relaciones con los Java.
* Javascript.
* C(harax).
* .NET (scmcert)";;;;;;;;;;;;;;;;;
